epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.1586244763726015,0.2759841699645907,2.0038678991167167,0.34653878231859886
2.0,1.8729287991888104,0.3598208706519475,1.8603680408314656,0.37531276063386154
3.0,1.726053093754968,0.41283066027910853,1.8372437718667483,0.4070058381984987
4.0,1.638761302957503,0.43449281399708395,1.8179361992760708,0.3878231859883236
5.0,1.5622882866780228,0.46625702978546135,1.6460012001426596,0.46246872393661387
6.0,1.5022039902566675,0.49125182253697147,1.6824418361249722,0.44370308590492075
7.0,1.4269531220692733,0.5170797750468652,1.5785246189487607,0.47206005004170143
8.0,1.3502334631558668,0.5361383045198916,1.5278425875462984,0.48206839032527105
9.0,1.2807096132012301,0.5641533013955427,1.620274637874804,0.5070892410341952
10.0,1.2197368760837668,0.5842532805665487,1.449815875997669,0.530442035029191
11.0,1.1421468051961094,0.6121641324724015,1.3815543847648721,0.5371142618849041
12.0,1.0625725602390759,0.6408039991668403,1.5868454465740605,0.5250208507089241
13.0,0.9967001877551855,0.6575713393043116,1.3696012508712316,0.5629691409507923
14.0,0.8836283026343564,0.7007915017704645,2.2618315082631613,0.5221017514595496
15.0,0.7888090670900884,0.7310976879816705,1.4800492383931811,0.5625521267723103
16.0,0.6738509146676112,0.7684857321391377,1.521133181099829,0.5617180984153461
17.0,0.5603116958640343,0.8089981253905436,1.9685102920783193,0.5037531276063386
18.0,0.5118383503336447,0.8221203915850864,1.6142134419397305,0.585487906588824
19.0,0.3885107277536709,0.8620079150177047,1.6520254364923428,0.591743119266055
20.0,0.3158960069755581,0.8946052905644657,1.844833114429524,0.5754795663052544
