epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.118028721144033,0.28784248359204084,2.4255807117411963,0.334027488546439
2.0,1.855253776442569,0.3716012084592145,1.8112527116348869,0.3631820074968763
3.0,1.7185377528105068,0.409521825190124,1.8278820369588702,0.3769262807163682
4.0,1.6169792615694065,0.44744244192103344,1.7026282486162687,0.4064972927946689
5.0,1.542597508707712,0.4721325138035212,1.8455754447924464,0.44231570179092045
6.0,1.4660897005436033,0.5027607042400251,1.667766824756798,0.43190337359433567
7.0,1.4295416171368571,0.5143244087925826,1.4531359452950328,0.5085381091211995
8.0,1.3289241957110027,0.551619960412543,1.5165459317596335,0.49021241149521033
9.0,1.2847393968968692,0.558183144077508,1.5554539937722056,0.49021241149521033
10.0,1.1829219298109264,0.5961037608084175,1.5070416211689774,0.49895876718034154
11.0,1.1350852666899216,0.6074591103239921,1.325507767890629,0.5497709287796751
12.0,1.039819296808338,0.6417335139076987,1.461210444030401,0.5160349854227405
13.0,0.939798161337938,0.6795499531201167,1.5011091557772536,0.5268638067471887
14.0,0.8357422943923164,0.7126784040004167,1.3849614629472948,0.5697625989171179
15.0,0.7259174554648985,0.7477862277320554,2.50161692588345,0.4485630987088713
16.0,0.6275084828617565,0.7821648088342535,1.6037450566103584,0.5351936693044564
17.0,0.5133485743571754,0.81987707052818,1.515073505279265,0.573094543940025
18.0,0.41119798725823625,0.8582143973330555,1.7428987423742288,0.563515201999167
19.0,0.3434670717266707,0.8863423273257631,1.6742633384113248,0.5610162432319866
20.0,0.28349248230754337,0.9019689550994895,1.9145533475828798,0.5556018325697626
