epoch,train_loss,train_acc,val_loss,val_acc
1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.0,2.8301291233155785,0.10226385636221702,92.55740867342267,0.10764430577223089
3.0,2.574556292557135,0.09133489461358314,3.451158353260585,0.12168486739469579
4.0,2.533060585580221,0.117096018735363,2.4707536356789723,0.19500780031201248
5.0,2.4595133676761534,0.12334113973458236,2.4403604439326694,0.15132605304212168
6.0,2.4565493479007627,0.1444184231069477,2.353714727220081,0.15132605304212168
7.0,2.435976115668692,0.1451990632318501,2.4009452093215216,0.15600624024961
8.0,2.541755868167412,0.12177985948477751,2.6064176445915583,0.11700468018720749
9.0,2.420062117460297,0.1288056206088993,2.3549844537462508,0.1497659906396256
10.0,2.3766689184235363,0.13036690085870414,2.3936464218866256,0.15132605304212168
11.0,2.307849075736069,0.1405152224824356,2.2285054524739585,0.1731669266770671
12.0,2.2657528330640093,0.1873536299765808,2.240062089193435,0.20124804992199688
13.0,2.2021080837017153,0.2068696330991413,2.1635594878877913,0.17784711388455537
14.0,2.214513921156162,0.19984387197501952,2.064933737119039,0.25585023400936036
15.0,2.1665701022962245,0.21467603434816548,2.0746832064219882,0.27613104524180965
16.0,2.154935496609385,0.2419984387197502,2.122586823645092,0.25273010920436817
17.0,2.092395715597199,0.258391881342701,2.012363155682882,0.26833073322932915
18.0,2.0906732024216073,0.25526932084309134,2.259238112540472,0.22308892355694226
19.0,2.0785562090757415,0.2576112412177986,2.050740122795105,0.26053042121684866
20.0,2.068348698499726,0.2498048399687744,2.1245718002319336,0.2542901716068643
