epoch,train_loss,train_acc,val_loss,val_acc
1.0,4.11488645832713,0.07884465261514442,1751.1849801199776,0.0904836193447738
2.0,4.729164536406354,0.08665105386416862,2.5570113999503,0.0811232449297972
3.0,2.6994043930274683,0.10616705698672912,3.171381127266657,0.0998439937597504
4.0,2.4437219660456586,0.12646370023419204,2.474696079889933,0.1435257410296412
5.0,2.6260681326796367,0.14285714285714285,2.422011347044082,0.13260530421216848
6.0,2.412923632598505,0.13895394223263074,2.3600404262542725,0.1482059282371295
7.0,2.385755347042549,0.17408274785323966,2.297188020887829,0.1981279251170047
8.0,2.24327317970555,0.19047619047619047,2.3044675418308804,0.1856474258970359
9.0,2.2818122171774142,0.17876658860265418,2.444402649289086,0.19032761310452417
10.0,2.200465001711031,0.2068696330991413,2.263784033911569,0.23088923556942278
