epoch,train_loss,train_acc,val_loss,val_acc
1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.0,2.5245886314206007,0.16627634660421545,9.584627997875213,0.1578125
3.0,2.390548429838041,0.209992193598751,3.08934063911438,0.228125
4.0,2.2316413594455256,0.23106947697111632,3.082196605205536,0.24375
5.0,2.20383851411866,0.2419984387197502,2.2140162348747254,0.2265625
6.0,2.22459691617547,0.25526932084309134,3.4035464406013487,0.171875
7.0,2.430551685938021,0.1686182669789227,2.22207852602005,0.2203125
8.0,2.294811132477551,0.2224824355971897,2.4170897603034973,0.225
9.0,2.328199654090695,0.22404371584699453,2.1159307241439818,0.2625
10.0,2.214623832121128,0.24434035909445745,2.788020706176758,0.2140625
11.0,2.2598198652267456,0.23106947697111632,2.1974986672401426,0.2640625
12.0,2.204003342768041,0.2388758782201405,2.185403424501419,0.259375
13.0,2.0995203489210548,0.273224043715847,2.149263697862625,0.2765625
14.0,2.1079104150213848,0.27010148321623734,2.164171612262726,0.28125
15.0,2.063427896034427,0.28727556596409054,2.1756718873977663,0.259375
16.0,2.112594334090628,0.2966432474629196,2.063491922616959,0.2921875
17.0,2.014107512264717,0.3083528493364559,2.0439506351947783,0.284375
18.0,1.9927240115840261,0.29508196721311475,2.1878481030464174,0.259375
19.0,1.981300586607398,0.31459797033567527,2.007084482908249,0.315625
20.0,1.949056203772382,0.32084309133489464,2.112707996368408,0.3046875
