epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.0,2.2298179428751874,0.2576112412177986,2.49997087319692,0.23556942277691106
3.0,1.970058510943157,0.3333333333333333,2.014039629981631,0.3338533541341654
4.0,1.9053835985137195,0.3481654957064793,2.3372130621047247,0.32761310452418096
5.0,1.705488434652003,0.40437158469945356,3.435819059610367,0.2839313572542902
6.0,1.6358621672886173,0.4449648711943794,2.4144318444388255,0.29017160686427457
7.0,1.5753486069237315,0.4519906323185012,2.206720846039908,0.34009360374414976
8.0,1.4751495559041092,0.4972677595628415,3.429066402571542,0.31045241809672386
9.0,1.414384777952985,0.5027322404371585,2.1521959077744257,0.34321372854914195
10.0,1.2225521424921548,0.5940671350507416,2.4077647640591575,0.34477379095163807
