epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.0,2.406312643027887,0.20921155347384857,4.434763897032965,0.1981279251170047
3.0,2.23533783598644,0.23341139734582358,5.368728001912435,0.23556942277691106
4.0,2.2598302364349365,0.2466822794691647,2.135626333100455,0.2542901716068643
5.0,2.1491127653819757,0.26697892271662765,2.27054914974031,0.21684867394695787
6.0,2.0709512208293126,0.28337236533957844,2.4812936896369573,0.21684867394695787
7.0,2.1048315559945454,0.2935206869633099,2.0292636780511764,0.3073322932917317
8.0,2.0213793865064296,0.3075722092115535,3.8532016220546903,0.27301092043681746
9.0,1.979736831130051,0.3192818110850898,2.117150999250866,0.29329173166926675
10.0,1.8791196462584705,0.34270101483216237,2.3527288834253945,0.2745709828393136
11.0,2.0668560440947368,0.3200624512099922,11.251733416602725,0.1622464898595944
12.0,2.3249656398121905,0.22092115534738485,2.8466533365703763,0.22464898595943839
13.0,2.1249935946813445,0.25917252146760345,2.123652594430106,0.27301092043681746
14.0,2.0591252577014085,0.29430132708821233,2.110000031335013,0.26053042121684866
15.0,2.1266959091512168,0.2693208430913349,2.109143955366952,0.2620904836193448
16.0,2.030775044022537,0.3114754098360656,2.0404345591863,0.29329173166926675
17.0,2.00675723029346,0.33021077283372363,1.9601060435885476,0.2948517940717629
18.0,1.9749293618085908,0.33411397345823574,1.9547012874058314,0.31981279251170047
19.0,2.12230458492186,0.2779078844652615,1.99672916389647,0.2839313572542902
20.0,2.0526873164060637,0.32084309133489464,2.022516443615868,0.2995319812792512
