epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.620093595413935,0.17486338797814208,4.395915855060924,0.11076443057722309
2.0,2.222576867966425,0.2529274004683841,2.429883285002275,0.1856474258970359
3.0,2.017661770184835,0.30601092896174864,2.9671179164539683,0.26521060842433697
4.0,1.9042224884033203,0.3700234192037471,2.2418162551793186,0.27613104524180965
5.0,1.688072227296375,0.4613583138173302,2.1442975889552724,0.3166926677067083
6.0,1.6561498244603474,0.4707259953161593,2.228813041340221,0.31201248049922
7.0,1.5934557857967557,0.4847775175644028,2.3706761706959116,0.29797191887675506
8.0,1.296573661622547,0.5511319281811085,2.309501962228255,0.31045241809672386
9.0,1.22398518096833,0.6018735362997658,2.729822180487893,0.2948517940717629
10.0,1.2447895322527205,0.5909445745511319,3.1212864355607466,0.2948517940717629
